ANO,SIGLA_UF,COD_MUN,VINCULOS_ATIVOS,VINCULOS_CLT,VINCULOS_ESTATUTARIOS,NUM_FIRMAS
2002,MG,3162302,197,95,102,96
2002,MG,3162401,431,151,280,272
2002,MG,3162450,78,4,74,78
2002,MG,3162500,12613,10403,2210,3308
2002,MG,3162559,480,296,184,221
2002,MG,3162575,266,119,147,124
2002,MG,3162609,458,225,233,195
2002,MG,3162658,79,3,76,27
2002,MG,3162708,1599,976,623,395
2002,MG,3162807,695,300,395,251
2002,MG,3162906,4939,4904,35,1373
2002,MG,3162922,2524,2062,462,417
2002,MG,3162948,519,389,130,179
2002,MG,3162955,1755,1327,428,442
2002,MG,3163003,108,44,64,70
2002,MG,3163102,433,271,162,197
2002,MG,3163201,221,106,115,157
2002,MG,3163300,142,16,126,90
2002,MG,3163409,933,734,199,166
2002,MG,3163508,161,81,80,89
2002,MG,3163607,183,26,157,42
2002,MG,3163706,6463,6279,184,2624
2002,MG,3163805,345,140,205,147
2002,MG,3163904,325,173,152,164
2002,MG,3164001,1185,917,268,285
2002,MG,3164100,161,37,124,86
2002,MG,3164209,347,104,243,152
2002,MG,3164308,372,131,241,196
2002,MG,3164407,744,584,160,165
2002,MG,3164431,173,10,163,41
2002,MG,3164472,257,59,198,66
2002,MG,3164506,253,15,238,127
2002,MG,3164605,596,476,120,149
2002,MG,3164704,10445,9569,876,3384
2002,MG,3164803,122,13,109,25
2002,MG,3164902,224,73,151,66
2002,MG,3165008,994,753,241,424
2002,MG,3165107,848,628,220,254
2002,MG,3165206,1479,1210,269,340
2002,MG,3165305,778,588,190,352
2002,MG,3165404,694,506,188,287
2002,MG,3165503,84,49,35,73
2002,MG,3165537,1317,930,387,298
2002,MG,3165552,128,31,97,40
2002,MG,3165560,89,20,69,43
2002,MG,3165578,195,140,55,75
2002,MG,3165602,270,144,126,68
2002,MG,3165701,470,219,251,194
2002,MG,3165800,121,19,102,45
2002,MG,3165909,242,31,211,67
2002,MG,3166006,246,82,164,101
2002,MG,3166105,137,50,87,55
2002,MG,3166204,331,111,220,178
2002,MG,3166303,227,50,177,149
2002,MG,3166402,189,68,121,62
2002,MG,3166501,200,39,161,49
2002,MG,3166600,133,31,102,47
2002,MG,3166709,766,505,261,157
2002,MG,3166808,1271,894,377,469
2002,MG,3166907,767,656,111,323
2002,MG,3166956,164,24,140,49
2002,MG,3167004,150,53,97,69
2002,MG,3167103,1230,803,427,548
2002,MG,3167202,33275,29969,3306,7822
2002,MG,3167301,173,56,117,74
2002,MG,3167400,902,736,166,245
2002,MG,3167509,473,330,143,126
2002,MG,3167608,470,168,302,297
2002,MG,3167707,265,129,136,132
2002,MG,3167806,455,282,173,231
2002,MG,3167905,384,213,171,166
2002,MG,3168002,2375,1832,543,1188
2002,MG,3168051,159,57,102,35
2002,MG,3168101,1420,1134,286,135
2002,MG,3168200,252,101,151,47
2002,MG,3168309,244,110,134,110
2002,MG,3168408,556,525,31,390
2002,MG,3168507,963,516,447,364
2002,MG,3168606,14616,12709,1907,4855
2002,MG,3168705,13554,11276,2278,2815
2002,MG,3168804,992,792,200,399
2002,MG,3168903,568,371,197,276
2002,MG,3169000,1934,1513,421,684
2002,MG,3169059,165,28,137,75
2002,MG,3169109,240,100,140,134
2002,MG,3169208,814,562,252,464
2002,MG,3169307,11733,10523,1210,3248
2002,MG,3169356,3385,2405,980,1183
2002,MG,3169406,7906,6690,1216,2508
2002,MG,3169505,187,131,56,84
2002,MG,3169604,2858,1954,904,3843
2002,MG,3169703,1344,972,372,545
2002,MG,3169802,493,317,176,186
2002,MG,3169901,16250,15377,873,4638
2002,MG,3170008,78,75,3,220
2002,MG,3170057,519,222,297,203
2002,MG,3170107,56779,49137,7642,13815
2002,MG,3170206,112284,100546,11738,25183
2002,MG,3170305,229,51,178,84
2002,MG,3170404,9605,8786,819,3378
2002,MG,3170438,328,328,0,235
2002,MG,3170479,215,85,130,70
2002,MG,3170503,1726,1372,354,263
2002,MG,3170529,152,148,4,125
2002,MG,3170578,234,86,148,85
2002,MG,3170602,175,130,45,89
2002,MG,3170651,158,5,153,44
2002,MG,3170701,24894,22379,2515,7176
2002,MG,3170750,518,359,159,153
2002,MG,3170800,4078,3438,640,1171
2002,MG,3170909,399,146,253,312
2002,MG,3171006,2783,2312,471,850
2002,MG,3171030,383,146,237,90
2002,MG,3171071,185,58,127,74
2002,MG,3171105,421,292,129,166
2002,MG,3171154,139,9,130,66
2002,MG,3171204,7895,5963,1932,1484
2002,MG,3171303,12834,8231,4603,3219
2002,MG,3171402,217,85,132,95
2002,MG,3171501,210,66,144,70
2002,MG,3171600,537,201,336,216
2002,MG,3171709,627,431,196,293
2002,MG,3171808,553,309,244,264
2002,MG,3171907,137,19,118,66
2002,MG,3172004,6824,6156,668,1469
2002,MG,3172103,600,349,251,247
2002,MG,3172202,244,138,106,72
2003,MG,3100104,710,471,239,200
2003,MG,3100203,2752,2102,650,1159
2003,MG,3100302,881,479,402,403
2003,MG,3100401,254,248,6,108
2003,MG,3100500,466,169,297,200
2003,MG,3100609,658,268,390,199
2003,MG,3100708,357,232,125,122
2003,MG,3100807,418,227,191,157
2003,MG,3100906,720,495,225,475
2003,MG,3101003,673,304,369,170
2003,MG,3101102,3121,3121,0,832
2003,MG,3101201,572,364,208,326
2003,MG,3101300,180,37,143,81
2003,MG,3101409,287,287,0,128
2003,MG,3101508,5275,4348,927,2727
2003,MG,3101607,12106,10550,1556,3779
2003,MG,3101631,616,502,114,196
2003,MG,3101706,2735,1922,813,1303
2003,MG,3101805,700,369,331,210
2003,MG,3101904,1819,1422,397,822
2003,MG,3102001,889,507,382,405
2003,MG,3102050,355,150,205,203
2003,MG,3102100,522,219,303,223
2003,MG,3102209,214,13,201,66
2003,MG,3102308,1765,1256,509,413
2003,MG,3102407,212,48,164,65
2003,MG,3102506,324,103,221,97
2003,MG,3102605,6159,5464,695,2094
2003,MG,3102704,601,337,264,163
2003,MG,3102803,1134,833,301,619
2003,MG,3102852,309,200,109,38
2003,MG,3102902,1195,827,368,351
2003,MG,3103009,1018,838,180,184
2003,MG,3103108,113,21,92,77
2003,MG,3103207,516,358,158,90
2003,MG,3103306,144,19,125,65
2003,MG,3103405,2113,1529,584,1107
2003,MG,3103504,14937,14775,162,4775
2003,MG,3103603,237,44,193,118
2003,MG,3103702,253,108,145,102
2003,MG,3103751,1715,1327,388,304
2003,MG,3103801,246,97,149,73
2003,MG,3103900,997,856,141,440
2003,MG,3104007,17150,14605,2545,4485
2003,MG,3104106,2447,2167,280,477
2003,MG,3104205,5664,4921,743,1928
2003,MG,3104304,986,729,257,860
2003,MG,3104403,402,207,195,127
2003,MG,3104452,189,35,154,46
2003,MG,3104502,1123,563,560,534
2003,MG,3104601,2321,2023,298,618
2003,MG,3104700,666,309,357,306
2003,MG,3104809,489,322,167,179
2003,MG,3104908,2491,2112,379,913
2003,MG,3105004,846,680,166,254
2003,MG,3105103,2198,1698,500,1000
2003,MG,3105202,134,39,95,82
2003,MG,3105301,314,189,125,173
2003,MG,3105400,3013,2367,646,754
2003,MG,3105509,477,193,284,192
2003,MG,3105608,22424,17985,4439,4566
2003,MG,3105707,402,167,235,196
2003,MG,3105905,2084,1585,499,794
2003,MG,3106002,598,298,300,217
2003,MG,3106101,401,303,98,147
2003,MG,3106200,940846,640348,300498,123956
2003,MG,3106309,5529,4170,1359,562
2003,MG,3106408,368,256,112,288
2003,MG,3106507,2592,2199,393,206
2003,MG,3106606,201,37,164,82
2003,MG,3106655,230,19,211,49
2003,MG,3106705,64511,55425,9086,7183
2003,MG,3106804,361,189,172,158
2003,MG,3106903,3451,3378,73,939
2003,MG,3107000,248,95,153,135
2003,MG,3107109,4382,3365,1017,1928
2003,MG,3107208,318,224,94,202
2003,MG,3107307,5691,4532,1159,1781
2003,MG,3107406,6596,5742,854,2261
2003,MG,3107505,302,291,11,304
2003,MG,3107604,387,256,131,155
2003,MG,3107703,514,360,154,208
2003,MG,3107802,636,273,363,291
2003,MG,3107901,355,134,221,237
2003,MG,3108008,1805,1377,428,816
2003,MG,3108107,575,565,10,219
2003,MG,3108206,523,327,196,277
2003,MG,3108255,178,11,167,92
2003,MG,3108305,1765,1441,324,840
2003,MG,3108404,1773,1383,390,693
2003,MG,3108503,264,83,181,101
2003,MG,3108552,1803,1584,219,446
2003,MG,3108602,1082,524,558,782
2003,MG,3108701,143,27,116,94
2003,MG,3108800,250,241,9,72
2003,MG,3108909,1320,966,354,514
2003,MG,3109006,3314,2657,657,981
2003,MG,3109105,624,407,217,484
2003,MG,3109204,565,291,274,398
2003,MG,3109253,148,21,127,47
2003,MG,3109303,1623,1160,463,702
2003,MG,3109402,2929,2301,628,617
2003,MG,3109451,375,108,267,126
2003,MG,3109501,1726,1463,263,625
2003,MG,3109600,568,448,120,216
2003,MG,3109709,889,692,197,367
2003,MG,3109808,543,170,373,83
2003,MG,3109907,1426,1156,270,333
2003,MG,3110004,3107,2436,671,1328
2003,MG,3110103,257,51,206,94
2003,MG,3110202,243,146,97,67
2003,MG,3110301,1318,1007,311,684
2003,MG,3110400,218,44,174,73
2003,MG,3110509,2716,2235,481,1123
2003,MG,3110608,3971,3353,618,1066
2003,MG,3110707,1487,1226,261,624
2003,MG,3110806,335,127,208,106
2003,MG,3110905,2360,1929,431,926
2003,MG,3111002,2018,1581,437,791
2003,MG,3111101,1820,1764,56,918
2003,MG,3111150,162,8,154,55
2003,MG,3111200,6381,5699,682,2712
2003,MG,3111309,982,539,443,349
2003,MG,3111408,1143,969,174,290
2003,MG,3111507,1782,1422,360,654
2003,MG,3111606,2657,1784,873,1044
2003,MG,3111705,256,96,160,81
2003,MG,3111804,1972,1578,394,385
2003,MG,3111903,389,181,208,164
2003,MG,3112000,1535,1058,477,600
2003,MG,3112059,257,57,200,43
2003,MG,3112109,234,40,194,110
2003,MG,3112208,230,48,182,104
2003,MG,3112307,3049,2519,530,987
2003,MG,3112406,641,441,200,371
2003,MG,3112505,660,437,223,321
2003,MG,3112604,3025,2462,563,667
2003,MG,3112653,123,25,98,90
2003,MG,3112703,1227,611,616,345
2003,MG,3112802,1121,1118,3,389
2003,MG,3112901,401,124,277,172
2003,MG,3113008,499,113,386,195
2003,MG,3113107,200,56,144,63
2003,MG,3113206,2411,1757,654,760
2003,MG,3113305,3616,2787,829,1532
2003,MG,3113404,10354,8837,1517,3329
2003,MG,3113503,1003,715,288,291
2003,MG,3113602,883,657,226,318
2003,MG,3113701,2483,1894,589,862
2003,MG,3113800,235,56,179,70
2003,MG,3113909,1882,1558,324,657
2003,MG,3114006,1546,1251,295,484
2003,MG,3114105,1972,1675,297,624
2003,MG,3114204,2586,2128,458,749
2003,MG,3114303,3285,2413,872,1410
2003,MG,3114402,2523,2159,364,1080
2003,MG,3114501,1498,1180,318,572
2003,MG,3114550,1151,1151,0,536
2003,MG,3114600,438,276,162,201
2003,MG,3114709,317,147,170,119
2003,MG,3114808,282,109,173,141
2003,MG,3114907,219,137,82,69
2003,MG,3115003,315,85,230,79
2003,MG,3115102,1887,1884,3,1062
2003,MG,3115201,204,66,138,95
2003,MG,3115300,14158,14015,143,3204
2003,MG,3115359,564,331,233,132
2003,MG,3115409,123,30,93,66
2003,MG,3115458,246,108,138,90
2003,MG,3115474,261,22,239,66
2003,MG,3115508,3119,2654,465,1432
2003,MG,3115607,131,17,114,37
2003,MG,3115706,264,111,153,265
2003,MG,3115805,874,498,376,426
2003,MG,3115904,238,238,0,118
2003,MG,3116001,220,86,134,114
2003,MG,3116100,413,60,353,157
2003,MG,3116159,149,36,113,136
2003,MG,3116209,190,99,91,69
2003,MG,3116308,254,50,204,93
2003,MG,3116407,520,397,123,196
2003,MG,3116506,491,351,140,200
2003,MG,3116605,5054,4598,456,1046
2003,MG,3116704,453,258,195,212
2003,MG,3116803,268,63,205,181
2003,MG,3116902,755,620,135,159
2003,MG,3117009,380,79,301,135
2003,MG,3117108,634,399,235,312
2003,MG,3117207,264,129,135,117
2003,MG,3117306,2286,1581,705,860
2003,MG,3117405,173,39,134,91
2003,MG,3117504,917,458,459,455
2003,MG,3117603,780,648,132,231
2003,MG,3117702,1588,1240,348,666
2003,MG,3117801,1275,1063,212,504
2003,MG,3117836,266,6,260,39
2003,MG,3117876,792,666,126,201
2003,MG,3117900,925,681,244,307
2003,MG,3118007,6039,3928,2111,1576
2003,MG,3118106,209,20,189,45
2003,MG,3118205,1028,649,379,352
2003,MG,3118304,11163,9664,1499,4211
2003,MG,3118403,1998,1534,464,775
2003,MG,3118502,128,53,75,68
2003,MG,3118601,126261,111064,15197,18697
2003,MG,3118700,949,633,316,465
2003,MG,3118809,1012,640,372,497
2003,MG,3118908,464,278,186,287
2003,MG,3119005,464,310,154,145
2003,MG,3119104,3166,1773,1393,985
2003,MG,3119203,426,149,277,209
2003,MG,3119302,3072,2435,637,1342
2003,MG,3119401,11628,10442,1186,3510
2003,MG,3119500,275,156,119,174
2003,MG,3119609,438,296,142,141
2003,MG,3119708,225,139,86,115
2003,MG,3119807,399,186,213,150
2003,MG,3119906,173,167,6,49
2003,MG,3119955,785,663,122,273
2003,MG,3120003,349,91,258,76
2003,MG,3120102,533,339,194,167
2003,MG,3120151,349,107,242,127
2003,MG,3120201,1554,1236,318,447
2003,MG,3120300,240,110,130,115
2003,MG,3120409,753,525,228,133
2003,MG,3120508,833,525,308,432
2003,MG,3120607,285,145,140,141
2003,MG,3120706,266,90,176,144
2003,MG,3120805,1359,944,415,637
2003,MG,3120839,192,10,182,92
2003,MG,3120870,392,118,274,81
2003,MG,3120904,9830,8496,1334,3336
2003,MG,3121001,322,99,223,94
2003,MG,3121100,695,496,199,362
2003,MG,3121209,675,662,13,320
2003,MG,3121258,4528,4348,180,307
2003,MG,3121308,710,500,210,238
2003,MG,3121407,267,195,72,128
2003,MG,3121506,258,95,163,125
2003,MG,3121605,4777,3342,1435,1708
2003,MG,3121704,175,22,153,51
2003,MG,3121803,1112,911,201,368
2003,MG,3121902,331,152,179,125
2003,MG,3122009,748,491,257,484
2003,MG,3122108,222,52,170,103
2003,MG,3122207,289,121,168,89
2003,MG,3122306,38727,35494,3233,10524
2003,MG,3122355,488,269,219,96
2003,MG,3122405,436,230,206,222
2003,MG,3122454,327,96,231,103
2003,MG,3122470,146,30,116,96
2003,MG,3122504,327,192,135,182
2003,MG,3122603,289,116,173,83
2003,MG,3122702,653,496,157,221
2003,MG,3122801,269,99,170,80
2003,MG,3122900,646,434,212,235
2003,MG,3123007,1681,1437,244,396
2003,MG,3123106,471,260,211,87
2003,MG,3123205,1657,1210,447,990
2003,MG,3123304,205,81,124,129
2003,MG,3123403,137,54,83,55
2003,MG,3123502,259,75,184,47
2003,MG,3123528,275,98,177,138
2003,MG,3123601,3338,2939,399,1317
2003,MG,3123700,760,567,193,365
2003,MG,3123809,362,331,31,206
2003,MG,3123858,204,55,149,87
2003,MG,3123908,1084,806,278,631
2003,MG,3124005,988,704,284,391
2003,MG,3124104,4067,3008,1059,1360
2003,MG,3124203,1539,993,546,777
2003,MG,3124302,1267,437,830,977
2003,MG,3124401,393,199,194,89
2003,MG,3124500,612,603,9,323
2003,MG,3124609,288,129,159,118
2003,MG,3124708,380,210,170,197
2003,MG,3124807,788,490,298,214
2003,MG,3124906,828,517,311,421
2003,MG,3125002,623,615,8,152
2003,MG,3125101,4762,4288,474,1219
2003,MG,3125200,238,123,115,137
2003,MG,3125309,492,314,178,155
2003,MG,3125408,274,62,212,102
2003,MG,3125507,199,26,173,56
2003,MG,3125606,308,126,182,168
2003,MG,3125705,1372,1021,351,503
2003,MG,3125804,240,76,164,83
2003,MG,3125903,682,489,193,326
2003,MG,3125952,453,206,247,210
2003,MG,3126000,875,618,257,300
2003,MG,3126109,11287,10706,581,3276
2003,MG,3126208,510,360,150,158
2003,MG,3126307,866,673,193,177
2003,MG,3126406,322,187,135,112
2003,MG,3126505,247,70,177,136
2003,MG,3126604,317,173,144,157
2003,MG,3126703,1567,1038,529,883
2003,MG,3126752,206,40,166,50
2003,MG,3126802,367,149,218,126
2003,MG,3126901,559,375,184,262
2003,MG,3126950,155,6,149,17
2003,MG,3127008,883,883,0,430
2003,MG,3127057,195,20,175,53
2003,MG,3127073,168,5,163,69
2003,MG,3127107,6578,6446,132,2439
2003,MG,3127206,384,303,81,147
2003,MG,3127305,541,338,203,266
2003,MG,3127339,271,28,243,44
2003,MG,3127354,267,34,233,60
2003,MG,3127370,142,7,135,62
2003,MG,3127388,481,396,85,173
2003,MG,3127404,285,173,112,159
2003,MG,3127503,197,8,189,51
2003,MG,3127602,1403,1015,388,456
2003,MG,3127701,40005,33983,6022,11073
2003,MG,3127800,1186,671,515,388
2003,MG,3127909,271,15,256,68
2003,MG,3128006,3802,3061,741,1247
2003,MG,3128105,1186,801,385,398
2003,MG,3128204,446,210,236,190
2003,MG,3128253,228,38,190,100
2003,MG,3128303,3630,3160,470,973
2003,MG,3128402,1211,973,238,483
2003,MG,3128501,299,299,0,217
2003,MG,3128600,937,675,262,391
2003,MG,3128709,9122,8510,612,2929
2003,MG,3128808,892,681,211,285
2003,MG,3128907,547,391,156,263
2003,MG,3129004,658,413,245,271
2003,MG,3129103,688,460,228,411
2003,MG,3129202,715,592,123,308
2003,MG,3129301,498,305,193,288
2003,MG,3129400,458,223,235,166
2003,MG,3129509,3035,2578,457,1162
2003,MG,3129608,240,59,181,115
2003,MG,3129657,246,6,240,82
2003,MG,3129707,1667,1416,251,473
2003,MG,3129806,7650,5517,2133,1805
2003,MG,3129905,250,100,150,135
2003,MG,3130002,241,119,122,115
2003,MG,3130051,14,11,3,89
2003,MG,3130101,2663,1975,688,851
2003,MG,3130200,1299,1097,202,399
2003,MG,3130309,1207,842,365,450
2003,MG,3130408,785,614,171,225
2003,MG,3130507,1398,1130,268,370
2003,MG,3130556,272,70,202,85
2003,MG,3130606,1014,728,286,383
2003,MG,3130655,314,37,277,86
2003,MG,3130705,778,384,394,175
2003,MG,3130804,429,302,127,119
2003,MG,3130903,1151,701,450,786
2003,MG,3131000,987,809,178,219
2003,MG,3131109,819,560,259,159
2003,MG,3131158,809,508,301,259
2003,MG,3131208,1188,802,386,680
2003,MG,3131307,49600,44701,4899,8752
2003,MG,3131406,455,294,161,237
2003,MG,3131505,683,480,203,337
2003,MG,3131604,630,294,336,264
2003,MG,3131703,15255,13263,1992,4077
2003,MG,3131802,362,86,276,260
2003,MG,3131901,7906,7021,885,1986
2003,MG,3132008,1152,925,227,84
2003,MG,3132107,2077,1100,977,513
2003,MG,3132206,1544,1350,194,507
2003,MG,3132305,431,128,303,145
2003,MG,3132404,17258,15522,1736,4814
2003,MG,3132503,2053,1240,813,624
2003,MG,3132602,515,261,254,170
2003,MG,3132701,1577,959,618,702
2003,MG,3132800,93,71,22,37
2003,MG,3132909,1049,788,261,434
2003,MG,3133006,1304,931,373,563
2003,MG,3133105,2773,2408,365,671
2003,MG,3133204,559,300,259,281
2003,MG,3133303,1487,1059,428,636
2003,MG,3133402,1270,903,367,546
2003,MG,3133501,2265,1818,447,931
2003,MG,3133600,1020,773,247,402
2003,MG,3133709,1502,1196,306,280
2003,MG,3133758,2854,2228,626,921
2003,MG,3133808,15630,13860,1770,3926
2003,MG,3133907,291,112,179,79
2003,MG,3134004,467,152,315,181
2003,MG,3134103,427,239,188,105
2003,MG,3134202,13173,11323,1850,4326
2003,MG,3134301,322,130,192,205
2003,MG,3134400,5898,5113,785,1628
2003,MG,3134509,304,125,179,135
2003,MG,3134608,1378,1019,359,473
2003,MG,3134707,549,219,330,329
2003,MG,3134806,649,511,138,272
2003,MG,3134905,4231,3676,555,1899
2003,MG,3135001,323,178,145,88
2003,MG,3135050,1663,963,700,667
2003,MG,3135076,460,305,155,178
2003,MG,3135100,6747,5037,1710,2664
2003,MG,3135209,2848,1993,855,2003
2003,MG,3135308,470,449,21,91
2003,MG,3135357,139,15,124,116
2003,MG,3135407,283,100,183,139
2003,MG,3135456,201,25,176,63
2003,MG,3135506,890,522,368,259
2003,MG,3135605,458,130,328,214
2003,MG,3135704,483,343,140,380
2003,MG,3135803,1332,819,513,533
2003,MG,3135902,529,327,202,210
2003,MG,3136009,844,407,437,337
2003,MG,3136108,264,114,150,80
2003,MG,3136207,13231,13127,104,3367
2003,MG,3136306,5075,4092,983,2044
2003,MG,3136405,366,134,232,154
2003,MG,3136504,338,188,150,163
2003,MG,3136520,115,14,101,62
2003,MG,3136553,208,29,179,42
2003,MG,3136579,186,10,176,58
2003,MG,3136603,334,202,132,127
2003,MG,3136652,3638,2886,752,504
2003,MG,3136702,96038,85957,10081,25618
2003,MG,3136801,457,287,170,121
2003,MG,3136900,1046,824,222,322
2003,MG,3136959,223,10,213,91
2003,MG,3137007,397,75,322,179
2003,MG,3137106,570,352,218,247
2003,MG,3137205,5862,5493,369,1826
2003,MG,3137304,149,33,116,75
2003,MG,3137403,825,536,289,267
2003,MG,3137502,1080,770,310,577
2003,MG,3137536,815,640,175,381
2003,MG,3137601,7101,4957,2144,1582
2003,MG,3137700,1078,660,418,531
2003,MG,3137809,2132,1583,549,923
2003,MG,3137908,159,18,141,77
2003,MG,3138005,589,439,150,299
2003,MG,3138104,897,716,181,164
2003,MG,3138203,16015,13558,2457,4696
2003,MG,3138302,306,172,134,128
2003,MG,3138351,175,43,132,77
2003,MG,3138401,6827,5838,989,2673
2003,MG,3138500,1008,780,228,308
2003,MG,3138609,1631,1177,454,895
2003,MG,3138625,599,339,260,277
2003,MG,3138658,52,15,37,120
2003,MG,3138674,233,39,194,80
2003,MG,3138682,116,31,85,68
2003,MG,3138708,722,589,133,304
2003,MG,3138807,2066,1747,319,876
2003,MG,3138906,303,111,192,175
2003,MG,3139003,6513,5828,685,2615
2003,MG,3139102,397,225,172,179
2003,MG,3139201,854,263,591,334
2003,MG,3139250,188,4,184,72
2003,MG,3139300,1102,397,705,442
2003,MG,3139409,9685,8161,1524,3230
2003,MG,3139508,2339,1737,602,900
2003,MG,3139607,2324,1660,664,979
2003,MG,3139706,872,698,174,386
2003,MG,3139805,1942,1632,310,596
2003,MG,3139904,961,610,351,503
2003,MG,3140001,6401,4265,2136,1587
2003,MG,3140100,222,64,158,61
2003,MG,3140159,632,329,303,176
2003,MG,3140209,492,329,163,159
2003,MG,3140308,774,586,188,185
2003,MG,3140407,205,80,125,119
2003,MG,3140506,2980,2181,799,692
2003,MG,3140530,334,179,155,80
2003,MG,3140555,255,42,213,118
2003,MG,3140605,224,49,175,64
2003,MG,3140704,3569,2924,645,1067
2003,MG,3140803,1889,1889,0,558
2003,MG,3140852,977,681,296,177
2003,MG,3140902,1049,679,370,481
2003,MG,3141009,90,90,0,349
2003,MG,3141108,6545,5295,1250,1273
2003,MG,3141207,333,170,163,150
2003,MG,3141306,335,147,188,100
2003,MG,3141405,1391,937,454,502
2003,MG,3141504,233,113,120,149
2003,MG,3141603,717,482,235,277
2003,MG,3141702,340,101,239,135
2003,MG,3141801,1215,735,480,545
2003,MG,3141900,403,247,156,195
2003,MG,3142007,579,127,452,356
2003,MG,3142106,817,535,282,290
2003,MG,3142205,1592,1124,468,576
2003,MG,3142254,192,1,191,49
2003,MG,3142304,381,197,184,163
2003,MG,3142403,529,336,193,395
2003,MG,3142502,234,90,144,73
2003,MG,3142601,1316,1144,172,351
2003,MG,3142700,740,429,311,474
2003,MG,3142809,1862,1303,559,1098
2003,MG,3142908,773,244,529,639
2003,MG,3143005,2289,1980,309,464
2003,MG,3143104,6380,5404,976,2402
2003,MG,3143153,190,22,168,34
2003,MG,3143203,2805,2545,260,1297
2003,MG,3143302,45444,38633,6811,12999
2003,MG,3143401,3670,3177,493,2056
2003,MG,3143450,315,70,245,119
2003,MG,3143500,1112,599,513,349
2003,MG,3143609,911,652,259,172
2003,MG,3143708,324,118,206,105
2003,MG,3143807,362,239,123,141
2003,MG,3143906,14743,12755,1988,5390
2003,MG,3144003,1160,684,476,545
2003,MG,3144102,2649,2202,447,1057
2003,MG,3144201,153,13,140,52
2003,MG,3144300,4397,3603,794,1573
2003,MG,3144359,640,467,173,99
2003,MG,3144375,239,80,159,58
2003,MG,3144409,486,309,177,163
2003,MG,3144508,590,419,171,251
2003,MG,3144607,2712,2189,523,1107
2003,MG,3144656,59,59,0,50
2003,MG,3144672,227,39,188,65
2003,MG,3144706,2324,1962,362,731
2003,MG,3144805,20876,20791,85,3496
2003,MG,3144904,300,82,218,119
2003,MG,3145000,2200,1851,349,562
2003,MG,3145059,779,591,188,177
2003,MG,3145109,777,491,286,346
2003,MG,3145208,13681,12690,991,2398
2003,MG,3145307,557,276,281,236
2003,MG,3145356,369,142,227,130
2003,MG,3145372,252,19,233,47
2003,MG,3145406,188,26,162,68
2003,MG,3145455,709,530,179,120
2003,MG,3145505,386,249,137,122
2003,MG,3145604,5085,4582,503,1665
2003,MG,3145703,230,66,164,69
2003,MG,3145802,331,218,113,120
2003,MG,3145851,303,143,160,91
